<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>, <AvgExp>, <AvgExp>, <vwap_reset>, <MACD>, <MACDAvg>, <MACDDiff>, <ZeroLine>
14.01.2020,14:15:00,313.400,313.900,312.170,312.700,1645780,314.583,314.311,313.043,-0.06,0.37,-0.43,0.00
14.01.2020,14:30:00,312.716,315.000,312.640,314.190,1190999,314.554,314.287,313.292,-0.08,0.28,-0.36,0.00
14.01.2020,14:45:00,314.160,314.760,313.860,314.650,782875,314.561,314.359,313.522,-0.06,0.21,-0.27,0.00
14.01.2020,15:00:00,314.662,314.784,313.300,313.504,736775,314.483,314.188,313.614,-0.14,0.14,-0.28,0.00
14.01.2020,15:15:00,313.510,313.840,312.930,313.180,589775,314.386,313.987,313.584,-0.22,0.07,-0.29,0.00
14.01.2020,15:30:00,313.180,313.550,312.850,312.944,554086,314.280,313.778,313.538,-0.30,-0.01,-0.30,0.00
14.01.2020,15:45:00,312.930,313.970,312.757,313.964,842570,314.256,313.815,313.521,-0.28,-0.06,-0.22,0.00
14.01.2020,16:00:00,313.950,314.200,312.220,312.690,2246640,314.140,313.590,313.454,-0.36,-0.12,-0.24,0.00
15.01.2020,09:45:00,311.840,314.310,311.460,313.630,2803897,314.102,313.598,312.810,-0.35,-0.17,-0.18,0.00
15.01.2020,10:00:00,313.630,315.430,313.220,315.350,1781829,314.195,313.949,313.431,-0.19,-0.17,-0.02,0.00
15.01.2020,10:15:00,315.357,315.500,314.670,314.870,1181967,314.245,314.133,313.773,-0.11,-0.16,0.05,0.00
15.01.2020,10:30:00,314.875,315.285,314.010,314.252,1099123,314.245,314.157,313.906,-0.09,-0.15,0.05,0.00
15.01.2020,10:45:00,314.240,314.670,313.810,314.250,851424,314.246,314.175,313.943,-0.08,-0.13,0.05,0.00
15.01.2020,11:00:00,314.244,314.550,314.160,314.500,510817,314.265,314.240,313.969,-0.05,-0.12,0.07,0.00
15.01.2020,11:15:00,314.492,314.670,313.550,314.071,821794,314.250,314.206,313.990,-0.05,-0.10,0.05,0.00
15.01.2020,11:30:00,314.074,314.420,313.520,313.617,612486,314.203,314.089,313.985,-0.10,-0.10,0.01,0.00
15.01.2020,11:45:00,313.590,314.393,313.380,314.250,596362,314.207,314.121,313.980,-0.08,-0.10,0.02,0.00
15.01.2020,12:00:00,314.260,314.580,313.670,313.950,563502,314.188,314.087,313.987,-0.09,-0.10,0.01,0.00
15.01.2020,12:15:00,313.910,314.390,313.760,314.358,494696,314.200,314.141,313.992,-0.06,-0.09,0.03,0.00
15.01.2020,12:30:00,314.360,314.600,314.000,314.350,389383,314.211,314.183,314.003,-0.04,-0.08,0.04,0.00
15.01.2020,12:45:00,314.350,314.520,313.909,314.300,423124,314.218,314.206,314.012,-0.03,-0.07,0.04,0.00
15.01.2020,13:00:00,314.290,314.500,313.690,313.910,510830,314.195,314.147,314.016,-0.05,-0.06,0.02,0.00
15.01.2020,13:15:00,313.900,314.262,313.560,314.168,641864,314.193,314.151,313.972,-0.04,-0.06,0.02,0.00
15.01.2020,13:30:00,314.160,314.440,313.750,313.951,499690,314.175,314.111,314.017,-0.05,-0.06,0.00,0.00
15.01.2020,13:45:00,313.958,314.207,313.240,313.262,554472,314.108,313.941,313.903,-0.12,-0.07,-0.05,0.00
15.01.2020,14:00:00,313.255,313.370,312.160,312.660,884200,314.000,313.685,313.546,-0.22,-0.10,-0.12,0.00
15.01.2020,14:15:00,312.670,313.471,312.500,313.246,734351,313.944,313.597,312.972,-0.24,-0.13,-0.11,0.00
15.01.2020,14:30:00,313.260,313.390,312.940,313.320,426492,313.898,313.542,313.066,-0.26,-0.15,-0.10,0.00
15.01.2020,14:45:00,313.330,313.830,313.190,313.587,409341,313.875,313.551,313.175,-0.24,-0.17,-0.07,0.00
15.01.2020,15:00:00,313.600,313.770,312.900,312.960,516786,313.807,313.433,313.208,-0.28,-0.19,-0.08,0.00
15.01.2020,15:15:00,312.980,313.010,312.051,312.340,709695,313.699,313.214,313.052,-0.35,-0.22,-0.13,0.00
15.01.2020,15:30:00,312.320,312.330,310.910,311.250,1336748,313.517,312.821,312.616,-0.49,-0.28,-0.21,0.00
15.01.2020,15:45:00,311.275,311.290,309.550,310.050,2305637,313.260,312.267,311.873,-0.69,-0.36,-0.33,0.00
15.01.2020,16:00:00,310.050,311.540,309.850,311.500,2034805,313.130,312.114,311.600,-0.73,-0.43,-0.29,0.00
16.01.2020,09:45:00,313.610,315.270,313.580,314.713,2806855,313.247,312.634,314.293,-0.49,-0.45,-0.04,0.00
16.01.2020,10:00:00,314.710,314.979,314.150,314.569,1375738,313.345,313.021,314.395,-0.31,-0.42,0.11,0.00
16.01.2020,10:15:00,314.550,315.700,314.380,315.250,1382940,313.486,313.466,314.538,-0.11,-0.36,0.25,0.00
16.01.2020,10:30:00,315.250,315.380,314.320,314.667,1008682,313.574,313.707,314.594,0.00,-0.28,0.29,0.00
16.01.2020,10:45:00,314.690,314.730,313.690,314.055,1017480,313.609,313.776,314.553,0.04,-0.22,0.26,0.00
16.01.2020,11:00:00,314.040,314.240,312.700,312.800,1089529,313.549,313.581,314.414,-0.03,-0.18,0.15,0.00
16.01.2020,11:15:00,312.860,313.820,312.260,312.440,1071815,313.467,313.353,314.242,-0.11,-0.17,0.05,0.00
16.01.2020,11:30:00,312.415,313.270,312.090,313.120,1078560,313.442,313.306,314.091,-0.12,-0.16,0.03,0.00
16.01.2020,11:45:00,313.100,313.460,312.685,313.330,549828,313.433,313.311,314.045,-0.11,-0.15,0.04,0.00
16.01.2020,12:00:00,313.360,313.570,313.150,313.310,377161,313.424,313.311,314.023,-0.11,-0.14,0.04,0.00
16.01.2020,12:15:00,313.293,313.470,312.730,312.960,308527,313.390,313.241,313.999,-0.13,-0.14,0.01,0.00
16.01.2020,12:30:00,312.958,312.958,312.450,312.659,392937,313.336,313.124,313.960,-0.17,-0.14,-0.02,0.00
16.01.2020,12:45:00,312.663,313.180,312.620,312.913,358299,313.304,313.082,313.929,-0.17,-0.15,-0.02,0.00
16.01.2020,13:00:00,312.890,313.050,312.650,312.840,215551,313.270,313.034,313.911,-0.18,-0.16,-0.03,0.00
16.01.2020,13:15:00,312.860,313.070,312.660,312.761,240248,313.232,312.979,312.838,-0.20,-0.16,-0.03,0.00
16.01.2020,13:30:00,312.760,313.180,312.750,313.000,270700,313.215,312.983,312.883,-0.18,-0.17,-0.02,0.00
16.01.2020,13:45:00,312.990,313.785,312.850,313.719,462469,313.252,313.130,313.098,-0.12,-0.16,0.04,0.00
16.01.2020,14:00:00,313.730,313.880,313.570,313.700,356996,313.286,313.244,313.265,-0.06,-0.14,0.08,0.00
16.01.2020,14:15:00,313.690,313.810,313.520,313.732,289944,313.319,313.342,313.688,-0.02,-0.11,0.10,0.00
16.01.2020,14:30:00,313.750,314.100,313.680,313.945,518278,313.365,313.463,313.804,0.04,-0.08,0.12,0.00
16.01.2020,14:45:00,313.946,314.324,313.800,314.200,383572,313.427,313.610,313.889,0.10,-0.05,0.15,0.00
16.01.2020,15:00:00,314.210,314.230,313.840,313.860,412708,313.459,313.660,313.926,0.12,-0.02,0.13,0.00
16.01.2020,15:15:00,313.880,314.080,313.600,314.050,480515,313.503,313.738,313.921,0.15,0.02,0.13,0.00
16.01.2020,15:30:00,314.040,314.530,313.839,314.104,586425,313.547,313.811,313.966,0.17,0.05,0.12,0.00
16.01.2020,15:45:00,314.100,314.610,314.100,314.610,594417,313.626,313.971,314.037,0.23,0.08,0.15,0.00
16.01.2020,16:00:00,314.610,315.370,314.410,315.330,1795052,313.752,314.243,314.354,0.33,0.13,0.20,0.00
17.01.2020,09:45:00,316.200,316.770,315.570,316.410,4308868,313.949,314.676,316.238,0.49,0.20,0.29,0.00
17.01.2020,10:00:00,316.410,317.050,315.890,316.935,1321283,314.170,315.128,316.316,0.65,0.29,0.36,0.00
17.01.2020,10:15:00,316.890,317.250,315.940,316.294,1377415,314.328,315.361,316.370,0.72,0.38,0.34,0.00
17.01.2020,10:30:00,316.295,316.660,315.910,316.640,919579,314.499,315.617,316.371,0.80,0.46,0.33,0.00
17.01.2020,10:45:00,316.640,316.730,316.240,316.550,701394,314.651,315.804,316.385,0.84,0.54,0.30,0.00
17.01.2020,11:00:00,316.570,316.800,316.020,316.280,754447,314.771,315.899,316.387,0.84,0.60,0.24,0.00
17.01.2020,11:15:00,316.300,316.400,315.000,315.200,955884,314.803,315.759,316.326,0.74,0.63,0.12,0.00
17.01.2020,11:30:00,315.200,315.950,315.190,315.910,808149,314.885,315.789,316.271,0.72,0.65,0.07,0.00
17.01.2020,11:45:00,315.914,316.000,315.700,315.990,511160,314.967,315.829,316.255,0.70,0.66,0.04,0.00
17.01.2020,12:00:00,315.980,316.390,315.800,316.360,447000,315.070,315.936,316.250,0.70,0.66,0.04,0.00
17.01.2020,12:15:00,316.365,316.790,316.260,316.630,647169,315.186,316.074,316.263,0.72,0.67,0.04,0.00
17.01.2020,12:30:00,316.630,316.930,316.300,316.420,671070,315.277,316.144,316.279,0.70,0.68,0.02,0.00
17.01.2020,12:45:00,316.424,316.780,316.190,316.290,523579,315.352,316.173,316.284,0.68,0.68,-0.00,0.00
17.01.2020,13:00:00,316.270,316.500,315.750,315.820,400177,315.387,316.102,316.278,0.61,0.67,-0.06,0.00
17.01.2020,13:15:00,315.820,316.170,315.390,316.090,781197,315.439,316.100,315.868,0.57,0.65,-0.07,0.00
17.01.2020,13:30:00,316.090,316.481,316.010,316.400,361342,315.510,316.160,315.987,0.56,0.63,-0.07,0.00
17.01.2020,13:45:00,316.380,316.600,316.220,316.390,432496,315.575,316.206,316.100,0.54,0.61,-0.07,0.00
17.01.2020,14:00:00,316.398,316.830,316.385,316.770,415513,315.664,316.319,316.203,0.56,0.60,-0.05,0.00
17.01.2020,14:15:00,316.775,316.990,316.610,316.911,514192,315.756,316.437,316.822,0.57,0.60,-0.03,0.00
17.01.2020,14:30:00,316.920,317.000,316.510,316.810,570789,315.834,316.512,316.815,0.57,0.59,-0.02,0.00
17.01.2020,14:45:00,316.820,316.990,316.420,316.580,537154,315.889,316.525,316.778,0.54,0.58,-0.04,0.00
17.01.2020,15:00:00,316.570,317.070,316.460,317.070,542981,315.977,316.634,316.782,0.55,0.57,-0.02,0.00
17.01.2020,15:15:00,317.070,317.300,316.620,316.820,1030343,316.039,316.671,316.837,0.53,0.57,-0.03,0.00
17.01.2020,15:30:00,316.825,317.250,316.822,317.227,726303,316.127,316.783,316.873,0.55,0.56,-0.02,0.00
17.01.2020,15:45:00,317.230,317.890,317.190,317.740,1220429,316.247,316.974,317.025,0.59,0.57,0.02,0.00
17.01.2020,16:00:00,317.749,318.740,317.700,318.670,2627444,316.426,317.313,317.427,0.69,0.59,0.10,0.00
21.01.2020,09:45:00,317.190,318.130,316.650,317.809,2397247,316.529,317.412,317.445,0.70,0.61,0.08,0.00
21.01.2020,10:00:00,317.800,318.860,317.500,318.190,1358406,316.652,317.568,317.677,0.72,0.63,0.09,0.00
21.01.2020,10:15:00,318.230,319.020,317.770,317.960,1067466,316.749,317.646,317.803,0.72,0.65,0.06,0.00
21.01.2020,10:30:00,317.957,318.070,317.090,317.760,937459,316.824,317.669,317.789,0.69,0.66,0.03,0.00
21.01.2020,10:45:00,317.750,318.180,317.510,317.872,732377,316.901,317.710,317.794,0.66,0.66,0.00,0.00
21.01.2020,11:00:00,317.888,317.910,317.320,317.380,637516,316.937,317.644,317.779,0.60,0.65,-0.05,0.00
21.01.2020,11:15:00,317.370,318.180,317.280,318.154,590783,317.027,317.746,317.776,0.60,0.64,-0.03,0.00
21.01.2020,11:30:00,318.154,318.640,318.110,318.540,504699,317.139,317.905,317.812,0.63,0.64,-0.01,0.00
21.01.2020,11:45:00,318.550,319.000,318.530,318.640,520701,317.250,318.052,317.864,0.65,0.64,0.01,0.00
21.01.2020,12:00:00,318.660,318.700,318.310,318.460,508327,317.340,318.133,317.900,0.65,0.64,0.01,0.00
21.01.2020,12:15:00,318.468,318.503,317.910,318.117,516078,317.397,318.130,317.919,0.61,0.64,-0.02,0.00
21.01.2020,12:30:00,318.105,318.330,317.880,318.210,474600,317.458,318.146,317.929,0.58,0.63,-0.04,0.00
21.01.2020,12:45:00,318.220,318.460,318.050,318.053,324239,317.502,318.127,317.937,0.54,0.61,-0.07,0.00
21.01.2020,13:00:00,318.060,318.170,317.800,317.960,367117,317.536,318.094,317.939,0.49,0.59,-0.09,0.00
21.01.2020,13:15:00,317.990,318.200,317.850,317.988,258629,317.569,318.073,318.007,0.45,0.56,-0.11,0.00
21.01.2020,13:30:00,317.980,317.980,317.200,317.630,799458,317.574,317.984,317.773,0.39,0.53,-0.14,0.00
21.01.2020,13:45:00,317.630,317.760,316.660,317.055,834690,317.535,317.798,317.554,0.29,0.48,-0.19,0.00
21.01.2020,14:00:00,317.040,317.190,316.340,316.560,641827,317.463,317.551,317.359,0.17,0.42,-0.25,0.00
21.01.2020,14:15:00,316.566,317.270,316.340,317.120,598561,317.438,317.465,316.824,0.11,0.36,-0.24,0.00
21.01.2020,14:30:00,317.114,317.180,316.380,316.590,488324,317.375,317.290,316.820,0.03,0.29,-0.26,0.00
21.01.2020,14:45:00,316.610,316.740,316.257,316.550,477618,317.314,317.142,316.735,-0.04,0.22,-0.27,0.00
21.01.2020,15:00:00,316.551,317.000,316.280,316.891,490611,317.282,317.092,316.722,-0.07,0.16,-0.23,0.00
21.01.2020,15:15:00,316.890,317.230,316.830,316.890,449738,317.253,317.051,316.764,-0.09,0.11,-0.20,0.00
21.01.2020,15:30:00,316.900,317.060,316.620,316.834,436139,317.222,317.008,316.778,-0.11,0.07,-0.18,0.00
21.01.2020,15:45:00,316.840,317.040,316.360,316.580,638543,317.175,316.922,316.765,-0.14,0.03,-0.17,0.00
21.01.2020,16:00:00,316.570,316.750,316.000,316.550,1420290,317.128,316.848,316.680,-0.17,-0.01,-0.16,0.00
22.01.2020,09:45:00,318.590,318.940,317.450,317.610,2016454,317.164,317.000,318.148,-0.11,-0.03,-0.07,0.00
22.01.2020,10:00:00,317.610,318.255,317.310,318.060,1050164,317.230,317.212,318.031,-0.02,-0.03,0.01,0.00
22.01.2020,10:15:00,318.090,318.250,317.520,317.850,865574,317.276,317.340,318.009,0.03,-0.02,0.05,0.00
22.01.2020,10:30:00,317.840,318.888,317.690,318.720,1097821,317.383,317.616,318.069,0.14,0.02,0.13,0.00
22.01.2020,10:45:00,318.730,318.900,318.180,318.440,713076,317.462,317.781,318.130,0.21,0.05,0.15,0.00
22.01.2020,11:00:00,318.430,318.540,317.820,317.884,559198,317.493,317.801,318.134,0.21,0.08,0.12,0.00
22.01.2020,11:15:00,317.890,318.170,317.460,317.599,807035,317.501,317.761,318.093,0.18,0.10,0.08,0.00
22.01.2020,11:30:00,317.574,318.230,317.540,318.082,514110,317.544,317.825,318.077,0.20,0.12,0.08,0.00
22.01.2020,11:45:00,318.080,318.685,318.060,318.410,608332,317.608,317.942,318.094,0.24,0.15,0.09,0.00
22.01.2020,12:00:00,318.410,318.650,318.190,318.520,291322,317.675,318.058,318.106,0.28,0.17,0.10,0.00
22.01.2020,12:15:00,318.520,318.640,318.100,318.180,335882,317.713,318.082,318.116,0.27,0.19,0.08,0.00
22.01.2020,12:30:00,318.200,318.750,318.190,318.529,519446,317.773,318.171,318.133,0.30,0.21,0.08,0.00
22.01.2020,12:45:00,318.550,319.320,318.460,318.880,908943,317.855,318.313,318.192,0.34,0.24,0.10,0.00
22.01.2020,13:00:00,318.855,319.750,318.855,319.630,806097,317.987,318.577,318.270,0.43,0.28,0.15,0.00
22.01.2020,13:15:00,319.640,319.650,319.210,319.480,455752,318.097,318.757,319.495,0.48,0.32,0.16,0.00
22.01.2020,13:30:00,319.490,319.650,319.360,319.390,319898,318.193,318.884,319.486,0.51,0.36,0.15,0.00
22.01.2020,13:45:00,319.380,319.890,319.320,319.520,525715,318.291,319.011,319.503,0.54,0.39,0.15,0.00
22.01.2020,14:00:00,319.530,319.790,319.050,319.072,426171,318.349,319.023,319.468,0.52,0.42,0.10,0.00
22.01.2020,14:15:00,319.090,319.719,319.060,319.695,353651,318.449,319.158,319.391,0.55,0.44,0.10,0.00
22.01.2020,14:30:00,319.690,319.700,319.310,319.330,326232,318.514,319.192,319.447,0.53,0.46,0.07,0.00
22.01.2020,14:45:00,319.312,319.520,319.120,319.212,376627,318.566,319.196,319.391,0.51,0.47,0.04,0.00
22.01.2020,15:00:00,319.220,319.990,319.000,319.880,696381,318.663,319.333,319.443,0.53,0.48,0.05,0.00
22.01.2020,15:15:00,319.900,319.900,319.030,319.040,797478,318.691,319.274,319.451,0.48,0.48,-0.00,0.00
22.01.2020,15:30:00,319.045,319.300,317.650,318.335,1427344,318.665,319.086,319.139,0.38,0.46,-0.08,0.00
22.01.2020,15:45:00,318.330,318.980,317.940,317.970,808724,318.613,318.863,318.998,0.26,0.42,-0.16,0.00
22.01.2020,16:00:00,317.970,318.410,317.570,317.700,1574935,318.546,318.631,318.730,0.15,0.37,-0.22,0.00
23.01.2020,09:45:00,317.860,318.490,315.650,316.850,2306095,318.420,318.274,317.212,-0.01,0.29,-0.30,0.00
23.01.2020,10:00:00,316.937,317.490,316.380,317.130,966060,318.324,318.046,317.145,-0.11,0.21,-0.32,0.00
23.01.2020,10:15:00,317.070,317.640,316.290,317.450,1021955,318.260,317.926,317.137,-0.16,0.14,-0.30,0.00
23.01.2020,10:30:00,317.470,317.670,316.970,317.626,633361,318.213,317.866,317.175,-0.19,0.07,-0.26,0.00
23.01.2020,10:45:00,317.636,318.120,317.500,317.720,698165,318.176,317.837,317.246,-0.20,0.02,-0.22,0.00
23.01.2020,11:00:00,317.721,317.830,316.630,317.330,880492,318.114,317.736,317.264,-0.24,-0.03,-0.20,0.00
23.01.2020,11:15:00,317.350,317.750,317.200,317.390,652918,318.060,317.667,317.278,-0.26,-0.08,-0.18,0.00
23.01.2020,11:30:00,317.380,317.600,316.910,317.010,476560,317.982,317.535,317.275,-0.30,-0.12,-0.18,0.00
23.01.2020,11:45:00,316.990,317.910,316.980,317.290,526065,317.931,317.486,317.276,-0.31,-0.16,-0.15,0.00
23.01.2020,12:00:00,317.300,317.670,317.000,317.510,455548,317.900,317.491,317.281,-0.30,-0.19,-0.11,0.00
23.01.2020,12:15:00,317.500,317.926,317.277,317.860,307792,317.897,317.565,317.293,-0.25,-0.20,-0.05,0.00
23.01.2020,12:30:00,317.870,317.960,317.580,317.887,263959,317.896,317.629,317.309,-0.22,-0.20,-0.01,0.00
23.01.2020,12:45:00,317.900,318.170,317.780,317.840,266752,317.892,317.671,317.326,-0.19,-0.20,0.01,0.00
23.01.2020,13:00:00,317.836,318.195,317.690,317.715,318180,317.879,317.680,317.343,-0.17,-0.19,0.02,0.00
23.01.2020,13:15:00,317.700,317.830,317.400,317.563,298721,317.855,317.657,317.623,-0.17,-0.19,0.02,0.00
23.01.2020,13:30:00,317.580,318.420,317.400,318.060,473748,317.871,317.737,317.772,-0.13,-0.18,0.05,0.00
23.01.2020,13:45:00,318.050,318.820,318.050,318.751,520495,317.936,317.940,318.032,-0.04,-0.15,0.11,0.00
23.01.2020,14:00:00,318.772,318.890,318.480,318.740,438872,317.995,318.100,318.206,0.03,-0.11,0.15,0.00
23.01.2020,14:15:00,318.730,319.060,318.640,318.825,544148,318.057,318.245,318.814,0.09,-0.07,0.17,0.00
23.01.2020,14:30:00,318.832,319.040,318.660,318.890,349738,318.119,318.374,318.830,0.15,-0.03,0.17,0.00
23.01.2020,14:45:00,318.897,319.070,318.660,318.850,401647,318.173,318.469,318.842,0.18,0.01,0.17,0.00
23.01.2020,15:00:00,318.860,319.250,318.539,319.240,468114,318.252,318.623,318.877,0.24,0.06,0.18,0.00
23.01.2020,15:15:00,319.221,319.500,318.880,318.905,561566,318.300,318.680,318.937,0.25,0.10,0.16,0.00
23.01.2020,15:30:00,318.920,319.310,318.600,319.200,584470,318.367,318.784,318.951,0.29,0.14,0.15,0.00
23.01.2020,15:45:00,319.200,319.390,318.920,319.170,631008,318.426,318.861,318.990,0.31,0.17,0.14,0.00
23.01.2020,16:00:00,319.170,319.560,319.038,319.290,1542071,318.490,318.947,319.073,0.33,0.20,0.13,0.00
24.01.2020,09:45:00,320.180,321.680,319.860,321.570,2587996,318.718,319.471,320.822,0.52,0.27,0.26,0.00
24.01.2020,10:00:00,321.580,322.630,321.120,322.610,1617596,319.007,320.099,321.270,0.75,0.36,0.39,0.00
24.01.2020,10:15:00,322.620,322.630,321.460,322.130,1287509,319.238,320.505,321.490,0.89,0.47,0.42,0.00
24.01.2020,10:30:00,322.130,322.360,321.000,321.100,1099133,319.376,320.624,321.516,0.90,0.55,0.34,0.00
24.01.2020,10:45:00,321.090,322.130,321.060,321.955,1066917,319.567,320.890,321.522,0.97,0.64,0.33,0.00
24.01.2020,11:00:00,321.973,322.300,321.490,322.220,737612,319.764,321.156,321.564,1.03,0.72,0.31,0.00
24.01.2020,11:15:00,322.269,323.330,322.170,322.990,1203237,320.003,321.523,321.705,1.13,0.80,0.33,0.00
24.01.2020,11:30:00,322.990,323.170,321.750,322.420,1244772,320.182,321.702,321.806,1.15,0.87,0.28,0.00
24.01.2020,11:45:00,322.390,322.660,321.850,322.083,659884,320.322,321.779,321.831,1.12,0.92,0.20,0.00
24.01.2020,12:00:00,322.070,322.440,321.841,321.970,584434,320.444,321.817,321.843,1.08,0.95,0.13,0.00
24.01.2020,12:15:00,321.950,321.985,320.920,320.962,1093619,320.483,321.646,321.811,0.96,0.95,0.00,0.00
24.01.2020,12:30:00,320.960,321.030,319.310,320.120,1986233,320.456,321.341,321.620,0.78,0.92,-0.14,0.00
24.01.2020,12:45:00,320.130,321.398,319.885,321.050,1094304,320.500,321.283,321.553,0.71,0.88,-0.17,0.00
24.01.2020,13:00:00,321.050,321.300,320.750,321.102,540125,320.545,321.246,321.536,0.65,0.83,-0.18,0.00
24.01.2020,13:15:00,321.130,321.150,320.140,320.140,571008,320.515,321.025,320.640,0.51,0.77,-0.25,0.00
24.01.2020,13:30:00,320.170,320.640,320.070,320.170,485703,320.489,320.854,320.466,0.41,0.70,-0.29,0.00
24.01.2020,13:45:00,320.150,320.460,319.720,319.955,769873,320.449,320.674,320.300,0.30,0.62,-0.31,0.00
24.01.2020,14:00:00,319.953,320.163,319.050,319.850,892285,320.405,320.509,320.121,0.21,0.54,-0.33,0.00
24.01.2020,14:15:00,319.870,320.140,318.670,318.790,1056687,320.285,320.166,319.368,0.05,0.44,-0.39,0.00
24.01.2020,14:30:00,318.781,319.200,317.890,318.760,1306801,320.172,319.884,318.975,-0.08,0.33,-0.42,0.00
24.01.2020,14:45:00,318.788,319.830,318.750,319.060,876559,320.090,319.720,319.011,-0.16,0.24,-0.39,0.00
24.01.2020,15:00:00,319.075,320.260,318.850,320.178,948592,320.097,319.811,319.142,-0.13,0.16,-0.29,0.00
24.01.2020,15:15:00,320.160,320.380,319.700,319.955,811269,320.086,319.840,319.289,-0.12,0.11,-0.23,0.00
24.01.2020,15:30:00,319.970,320.300,319.635,319.660,740792,320.055,319.804,319.367,-0.13,0.06,-0.19,0.00
24.01.2020,15:45:00,319.630,319.680,317.519,318.066,1674481,319.907,319.456,319.222,-0.27,-0.01,-0.26,0.00
24.01.2020,16:00:00,318.118,318.760,317.830,318.330,1746417,319.790,319.231,319.038,-0.36,-0.08,-0.28,0.00
27.01.2020,09:45:00,310.060,310.565,305.890,310.150,6176553,319.076,317.415,309.166,-1.07,-0.28,-0.79,0.00
27.01.2020,10:00:00,310.120,311.770,309.760,311.430,2154598,318.510,316.218,309.581,-1.52,-0.52,-0.99,0.00
27.01.2020,10:15:00,311.500,311.760,310.347,310.830,1712547,317.941,315.140,309.842,-1.90,-0.80,-1.10,0.00
27.01.2020,10:30:00,310.780,311.390,309.665,311.150,1475875,317.438,314.342,309.957,-2.15,-1.07,-1.08,0.00
27.01.2020,10:45:00,311.131,311.200,309.700,309.806,926727,316.873,313.435,309.995,-2.42,-1.34,-1.09,0.00
27.01.2020,11:00:00,309.790,310.000,308.860,309.440,1196064,316.322,312.636,309.953,-2.64,-1.60,-1.04,0.00
27.01.2020,11:15:00,309.420,310.050,308.471,308.746,908436,315.761,311.858,309.905,-2.84,-1.85,-0.99,0.00
27.01.2020,11:30:00,308.740,308.750,307.530,308.330,1256236,315.210,311.152,309.780,-3.00,-2.08,-0.92,0.00
27.01.2020,11:45:00,308.310,309.590,307.860,309.570,1104522,314.793,310.836,309.718,-2.99,-2.26,-0.73,0.00
27.01.2020,12:00:00,309.570,309.680,308.950,309.380,602935,314.392,310.545,309.707,-2.96,-2.40,-0.56,0.00
27.01.2020,12:15:00,309.370,310.690,309.110,310.340,892047,314.092,310.504,309.715,-2.83,-2.48,-0.34,0.00
27.01.2020,12:30:00,310.352,311.090,310.217,310.710,719861,313.841,310.545,309.748,-2.66,-2.52,-0.14,0.00
27.01.2020,12:45:00,310.640,311.240,310.523,311.230,514932,313.648,310.682,309.779,-2.46,-2.51,0.05,0.00
27.01.2020,13:00:00,311.240,311.590,310.892,311.180,717093,313.465,310.782,309.830,-2.28,-2.46,0.18,0.00
27.01.2020,13:15:00,311.180,311.600,310.500,310.725,557954,313.262,310.770,311.001,-2.15,-2.40,0.25,0.00
27.01.2020,13:30:00,310.720,311.500,310.650,311.150,483540,313.105,310.846,311.003,-1.98,-2.32,0.33,0.00
27.01.2020,13:45:00,311.130,311.295,310.510,310.580,430311,312.918,310.793,310.967,-1.88,-2.23,0.35,0.00
27.01.2020,14:00:00,310.533,310.817,310.100,310.278,381215,312.723,310.690,310.857,-1.80,-2.14,0.34,0.00
27.01.2020,14:15:00,310.300,310.980,309.880,310.905,506765,312.588,310.733,310.516,-1.67,-2.05,0.38,0.00
27.01.2020,14:30:00,310.880,311.150,310.570,310.960,416724,312.468,310.778,310.685,-1.54,-1.95,0.40,0.00
27.01.2020,14:45:00,310.970,311.200,310.347,310.420,522931,312.316,310.707,310.703,-1.47,-1.85,0.38,0.00
27.01.2020,15:00:00,310.420,310.427,308.920,309.516,1025429,312.108,310.469,310.337,-1.47,-1.77,0.31,0.00
27.01.2020,15:15:00,309.490,309.590,308.620,309.034,919887,311.881,310.182,310.024,-1.49,-1.72,0.23,0.00
27.01.2020,15:30:00,309.026,309.800,309.020,309.214,751099,311.683,309.988,309.886,-1.47,-1.67,0.20,0.00
27.01.2020,15:45:00,309.210,309.670,308.850,309.500,894185,311.522,309.891,309.784,-1.42,-1.62,0.20,0.00
27.01.2020,16:00:00,309.505,309.810,304.880,308.960,1952120,311.332,309.704,309.366,-1.40,-1.58,0.17,0.00
28.01.2020,09:45:00,312.380,314.030,312.190,313.520,2756972,311.494,310.468,313.030,-1.01,-1.46,0.45,0.00
28.01.2020,10:00:00,313.490,313.640,312.600,312.970,1384059,311.603,310.968,313.078,-0.74,-1.32,0.58,0.00
28.01.2020,10:15:00,313.000,313.400,312.420,313.150,1064492,311.718,311.404,313.061,-0.50,-1.16,0.65,0.00
28.01.2020,10:30:00,313.140,313.700,312.510,313.570,1062743,311.855,311.838,313.090,-0.28,-0.98,0.70,0.00
28.01.2020,10:45:00,313.592,315.040,313.580,314.940,1425214,312.083,312.458,313.312,0.01,-0.78,0.79,0.00
28.01.2020,11:00:00,314.925,315.840,314.535,315.815,1430234,312.360,313.129,313.620,0.31,-0.56,0.87,0.00
28.01.2020,11:15:00,315.816,315.890,315.010,315.205,1039267,312.571,313.545,313.810,0.49,-0.35,0.84,0.00
28.01.2020,11:30:00,315.193,316.220,315.000,315.966,1027032,312.822,314.029,313.974,0.68,-0.15,0.83,0.00
28.01.2020,11:45:00,315.965,316.240,315.780,315.834,522702,313.045,314.390,314.062,0.82,0.05,0.77,0.00
