<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>, <AvgExp>, <AvgExp>, <vwap_reset>, <MACD>, <MACDAvg>, <MACDDiff>, <ZeroLine>
26.08.2019,11:15:00,165.530,166.398,165.350,166.061,314461,164.898,164.900,165.171,-0.22,-0.79,0.58,0.00
26.08.2019,11:30:00,166.120,166.430,165.850,166.130,327617,164.989,165.146,165.270,-0.08,-0.65,0.57,0.00
26.08.2019,11:45:00,166.125,166.550,165.730,165.755,251684,165.046,165.268,165.326,-0.01,-0.52,0.51,0.00
26.08.2019,12:00:00,165.720,166.080,165.430,166.080,180513,165.122,165.430,165.351,0.07,-0.40,0.48,0.00
26.08.2019,12:15:00,166.030,166.140,165.710,165.860,127488,165.177,165.516,165.371,0.12,-0.30,0.42,0.00
26.08.2019,12:30:00,165.870,166.420,165.430,166.160,135574,165.250,165.645,165.392,0.18,-0.20,0.38,0.00
26.08.2019,12:45:00,166.190,166.300,165.560,165.750,98558,165.287,165.666,165.405,0.19,-0.12,0.32,0.00
26.08.2019,13:00:00,165.760,165.879,165.430,165.770,115290,165.323,165.687,165.414,0.20,-0.06,0.26,0.00
26.08.2019,13:15:00,165.800,165.980,165.310,165.405,134234,165.329,165.630,165.624,0.18,-0.01,0.19,0.00
26.08.2019,13:30:00,165.412,165.770,165.300,165.680,104961,165.355,165.640,165.587,0.18,0.03,0.15,0.00
26.08.2019,13:45:00,165.650,165.730,165.370,165.420,105363,165.360,165.596,165.574,0.16,0.05,0.10,0.00
26.08.2019,14:00:00,165.390,165.680,165.240,165.400,87613,165.363,165.557,165.544,0.14,0.07,0.07,0.00
26.08.2019,14:15:00,165.400,165.400,164.960,165.157,152600,165.347,165.477,165.229,0.10,0.07,0.02,0.00
26.08.2019,14:30:00,165.110,165.300,164.840,164.990,94404,165.321,165.380,165.165,0.05,0.07,-0.02,0.00
26.08.2019,14:45:00,164.980,165.399,164.930,165.216,115069,165.313,165.347,165.154,0.04,0.06,-0.03,0.00
26.08.2019,15:00:00,165.250,165.385,165.080,165.140,108117,165.300,165.305,165.168,0.02,0.06,-0.04,0.00
26.08.2019,15:15:00,165.140,165.590,164.890,165.110,166638,165.286,165.266,165.172,0.00,0.04,-0.04,0.00
26.08.2019,15:30:00,165.140,165.240,164.530,164.560,202848,165.232,165.125,165.098,-0.06,0.02,-0.08,0.00
26.08.2019,15:45:00,164.590,164.945,164.470,164.540,209365,165.181,165.008,165.006,-0.10,-0.00,-0.10,0.00
26.08.2019,16:00:00,164.530,165.530,164.480,165.460,483023,165.202,165.098,165.004,-0.07,-0.01,-0.05,0.00
27.08.2019,09:45:00,167.050,167.100,166.050,166.363,526188,165.288,165.351,166.641,0.04,-0.00,0.04,0.00
27.08.2019,10:00:00,166.420,166.600,165.530,166.110,324168,165.349,165.503,166.459,0.10,0.02,0.08,0.00
27.08.2019,10:15:00,166.160,166.380,165.320,165.420,156800,165.354,165.486,166.360,0.09,0.03,0.06,0.00
27.08.2019,10:30:00,165.420,165.750,164.800,164.890,253696,165.320,165.367,166.129,0.04,0.03,0.01,0.00
27.08.2019,10:45:00,164.860,165.100,164.570,164.870,139663,165.286,165.268,166.002,-0.00,0.02,-0.03,0.00
27.08.2019,11:00:00,164.900,164.990,164.060,164.170,158219,165.204,165.048,165.852,-0.09,0.00,-0.09,0.00
27.08.2019,11:15:00,164.165,164.330,163.270,163.350,278711,165.066,164.709,165.538,-0.23,-0.04,-0.18,0.00
27.08.2019,11:30:00,163.390,163.390,162.570,162.685,227967,164.890,164.304,165.259,-0.38,-0.11,-0.27,0.00
27.08.2019,11:45:00,162.630,163.140,162.150,162.379,290133,164.704,163.919,164.928,-0.52,-0.19,-0.33,0.00
27.08.2019,12:00:00,162.420,162.687,161.760,162.100,178956,164.511,163.555,164.739,-0.65,-0.29,-0.36,0.00
27.08.2019,12:15:00,162.060,162.278,161.440,161.759,184338,164.307,163.196,164.545,-0.77,-0.38,-0.39,0.00
27.08.2019,12:30:00,161.800,161.800,161.510,161.690,129047,164.113,162.895,164.416,-0.86,-0.48,-0.38,0.00
27.08.2019,12:45:00,161.660,161.800,160.910,161.165,174184,163.895,162.549,164.241,-0.96,-0.57,-0.39,0.00
27.08.2019,13:00:00,161.225,161.641,161.130,161.290,270958,163.702,162.297,164.001,-1.02,-0.66,-0.36,0.00
27.08.2019,13:15:00,161.220,161.370,160.800,160.870,149362,163.492,162.012,161.065,-1.09,-0.75,-0.34,0.00
27.08.2019,13:30:00,160.810,161.400,160.620,161.387,167742,163.336,161.887,161.059,-1.09,-0.82,-0.27,0.00
27.08.2019,13:45:00,161.380,161.920,161.025,161.800,211985,163.222,161.869,161.248,-1.05,-0.86,-0.18,0.00
27.08.2019,14:00:00,161.800,162.084,161.600,161.770,154464,163.115,161.849,161.376,-1.00,-0.89,-0.11,0.00
27.08.2019,14:15:00,161.747,162.083,161.210,161.234,147843,162.976,161.726,161.569,-1.00,-0.91,-0.08,0.00
27.08.2019,14:30:00,161.210,161.590,161.120,161.330,109886,162.854,161.647,161.459,-0.97,-0.92,-0.05,0.00
27.08.2019,14:45:00,161.330,161.442,161.010,161.360,89349,162.743,161.590,161.415,-0.94,-0.93,-0.02,0.00
27.08.2019,15:00:00,161.350,161.980,161.200,161.580,165603,162.657,161.588,161.451,-0.89,-0.92,0.03,0.00
27.08.2019,15:15:00,161.630,162.240,161.560,161.680,203598,162.584,161.606,161.544,-0.83,-0.90,0.07,0.00
27.08.2019,15:30:00,161.710,161.820,161.291,161.550,119652,162.508,161.595,161.551,-0.79,-0.88,0.09,0.00
27.08.2019,15:45:00,161.530,161.980,161.330,161.790,197639,162.455,161.634,161.571,-0.72,-0.85,0.13,0.00
27.08.2019,16:00:00,161.810,162.145,161.580,161.810,406855,162.407,161.669,161.646,-0.66,-0.81,0.15,0.00
28.08.2019,09:45:00,160.580,160.890,159.000,160.666,636469,162.278,161.469,160.284,-0.70,-0.79,0.09,0.00
28.08.2019,10:00:00,160.624,161.514,160.235,160.730,285449,162.163,161.321,160.436,-0.72,-0.77,0.06,0.00
28.08.2019,10:15:00,160.710,161.540,160.620,160.799,208865,162.062,161.216,160.525,-0.71,-0.76,0.05,0.00
28.08.2019,10:30:00,160.802,161.070,160.290,160.925,143784,161.978,161.158,160.553,-0.70,-0.75,0.05,0.00
28.08.2019,10:45:00,160.890,161.990,160.890,161.855,180621,161.969,161.298,160.659,-0.60,-0.72,0.12,0.00
28.08.2019,11:00:00,161.830,162.230,161.562,161.640,206420,161.945,161.366,160.803,-0.53,-0.68,0.15,0.00
28.08.2019,11:15:00,161.680,161.680,161.258,161.579,107513,161.917,161.409,160.848,-0.48,-0.64,0.16,0.00
28.08.2019,11:30:00,161.582,162.500,161.400,162.490,168402,161.960,161.625,160.947,-0.36,-0.59,0.22,0.00
28.08.2019,11:45:00,162.500,163.330,162.310,162.800,231594,162.022,161.860,161.138,-0.24,-0.52,0.28,0.00
28.08.2019,12:00:00,162.850,163.340,162.745,162.930,158874,162.089,162.074,161.263,-0.13,-0.44,0.31,0.00
28.08.2019,12:15:00,162.980,163.000,162.370,162.420,142131,162.114,162.143,161.345,-0.08,-0.37,0.28,0.00
28.08.2019,12:30:00,162.430,162.940,162.415,162.430,159577,162.137,162.201,161.419,-0.04,-0.30,0.26,0.00
28.08.2019,12:45:00,162.460,162.710,162.120,162.157,103521,162.139,162.192,161.454,-0.04,-0.25,0.21,0.00
28.08.2019,13:00:00,162.150,162.770,162.120,162.540,95759,162.168,162.261,161.486,0.00,-0.20,0.20,0.00
28.08.2019,13:15:00,162.560,162.580,161.520,161.710,110996,162.134,162.151,162.093,-0.04,-0.17,0.13,0.00
28.08.2019,13:30:00,161.690,162.380,161.610,162.360,197925,162.151,162.193,162.040,-0.01,-0.14,0.12,0.00
28.08.2019,13:45:00,162.360,162.850,162.160,162.805,90162,162.200,162.315,162.154,0.04,-0.10,0.14,0.00
28.08.2019,14:00:00,162.784,162.890,162.240,162.280,102772,162.206,162.308,162.234,0.04,-0.07,0.11,0.00
28.08.2019,14:15:00,162.250,162.422,162.060,162.070,76460,162.196,162.261,162.201,0.02,-0.05,0.08,0.00
28.08.2019,14:30:00,162.090,162.110,161.740,161.880,139245,162.172,162.184,162.042,-0.00,-0.04,0.04,0.00
28.08.2019,14:45:00,161.880,162.140,161.740,161.940,127187,162.155,162.136,161.999,-0.02,-0.04,0.02,0.00
28.08.2019,15:00:00,161.970,162.180,161.930,162.100,112808,162.151,162.128,162.010,-0.02,-0.04,0.01,0.00
28.08.2019,15:15:00,162.090,162.100,161.110,161.151,283757,162.077,161.933,161.858,-0.10,-0.05,-0.05,0.00
28.08.2019,15:30:00,161.160,161.390,160.804,160.938,278613,161.992,161.734,161.643,-0.17,-0.07,-0.10,0.00
28.08.2019,15:45:00,160.930,161.300,160.730,160.850,256143,161.908,161.557,161.504,-0.24,-0.11,-0.13,0.00
28.08.2019,16:00:00,160.870,161.240,160.670,161.210,397495,161.856,161.488,161.384,-0.26,-0.14,-0.12,0.00
29.08.2019,09:45:00,164.800,167.240,164.760,166.945,1037911,162.233,162.579,165.936,0.19,-0.07,0.26,0.00
29.08.2019,10:00:00,166.970,167.090,166.550,166.816,475736,162.573,163.427,166.225,0.52,0.05,0.48,0.00
29.08.2019,10:15:00,166.820,167.500,166.180,166.590,489282,162.870,164.059,166.359,0.76,0.19,0.57,0.00
29.08.2019,10:30:00,166.580,167.100,166.320,167.000,322922,163.176,164.647,166.413,0.98,0.35,0.63,0.00
29.08.2019,10:45:00,167.000,167.270,165.540,165.940,402978,163.381,164.906,166.417,1.05,0.49,0.56,0.00
29.08.2019,11:00:00,165.830,166.915,165.480,166.900,314719,163.641,165.305,166.403,1.17,0.62,0.54,0.00
29.08.2019,11:15:00,166.900,167.470,166.640,167.360,407528,163.917,165.716,166.484,1.28,0.76,0.53,0.00
29.08.2019,11:30:00,167.370,167.420,167.020,167.310,207859,164.168,166.035,166.530,1.36,0.88,0.48,0.00
29.08.2019,11:45:00,167.340,167.710,167.220,167.430,237327,164.410,166.314,166.584,1.41,0.98,0.43,0.00
29.08.2019,12:00:00,167.450,167.740,167.240,167.310,194267,164.625,166.513,166.624,1.42,1.07,0.35,0.00
29.08.2019,12:15:00,167.270,167.780,167.060,167.770,144694,164.858,166.764,166.653,1.45,1.15,0.31,0.00
29.08.2019,12:30:00,167.766,167.790,167.430,167.450,183809,165.050,166.901,166.693,1.44,1.21,0.23,0.00
29.08.2019,12:45:00,167.454,167.730,167.340,167.520,132890,165.233,167.025,166.717,1.41,1.25,0.17,0.00
29.08.2019,13:00:00,167.490,167.910,167.390,167.700,184035,165.415,167.160,166.752,1.39,1.28,0.12,0.00
29.08.2019,13:15:00,167.700,167.920,167.630,167.630,129467,165.580,167.254,167.720,1.36,1.29,0.06,0.00
29.08.2019,13:30:00,167.648,167.850,167.620,167.700,109044,165.737,167.343,167.713,1.32,1.30,0.02,0.00
29.08.2019,13:45:00,167.710,167.954,167.410,167.710,202604,165.883,167.417,167.705,1.27,1.29,-0.02,0.00
29.08.2019,14:00:00,167.750,168.110,167.720,168.075,133310,166.045,167.548,167.754,1.25,1.28,-0.03,0.00
29.08.2019,14:15:00,168.110,168.280,168.000,168.210,230563,166.206,167.681,168.150,1.23,1.27,-0.04,0.00
29.08.2019,14:30:00,168.210,168.300,167.330,167.570,299208,166.307,167.659,167.982,1.15,1.25,-0.10,0.00
29.08.2019,14:45:00,167.550,167.850,167.480,167.510,138302,166.396,167.629,167.902,1.07,1.21,-0.14,0.00
29.08.2019,15:00:00,167.519,167.530,167.200,167.310,171694,166.463,167.565,167.798,0.98,1.17,-0.19,0.00
29.08.2019,15:15:00,167.290,167.560,167.090,167.380,239024,166.531,167.528,167.694,0.90,1.11,-0.21,0.00
29.08.2019,15:30:00,167.361,167.460,167.100,167.178,143337,166.579,167.458,167.645,0.81,1.05,-0.24,0.00
29.08.2019,15:45:00,167.185,167.480,167.170,167.220,171122,166.627,167.410,167.598,0.74,0.99,-0.25,0.00
29.08.2019,16:00:00,167.220,167.580,166.713,166.990,558236,166.654,167.326,167.463,0.65,0.92,-0.27,0.00
30.08.2019,09:45:00,168.790,170.270,167.660,169.860,921626,166.891,167.833,169.145,0.81,0.90,-0.09,0.00
30.08.2019,10:00:00,169.880,170.500,169.830,170.205,420503,167.137,168.307,169.445,0.95,0.91,0.04,0.00
30.08.2019,10:15:00,170.170,170.860,169.950,170.000,341475,167.349,168.646,169.608,1.03,0.93,0.10,0.00
30.08.2019,10:30:00,170.000,170.110,169.170,169.480,351461,167.507,168.813,169.622,1.04,0.96,0.09,0.00
30.08.2019,10:45:00,169.420,170.080,169.000,169.080,278518,167.623,168.866,169.594,1.01,0.97,0.04,0.00
30.08.2019,11:00:00,169.070,169.350,168.700,168.720,222885,167.704,168.837,169.539,0.94,0.96,-0.02,0.00
30.08.2019,11:15:00,168.730,168.850,167.425,167.570,321740,167.694,168.584,169.382,0.79,0.93,-0.14,0.00
30.08.2019,11:30:00,167.550,167.825,166.810,167.530,303713,167.682,168.373,169.194,0.65,0.87,-0.22,0.00
30.08.2019,11:45:00,167.546,167.810,167.180,167.400,156036,167.661,168.178,169.114,0.53,0.80,-0.27,0.00
30.08.2019,12:00:00,167.440,167.850,167.286,167.596,127885,167.656,168.062,169.055,0.44,0.73,-0.29,0.00
30.08.2019,12:15:00,167.630,168.230,167.490,168.140,171239,167.692,168.077,168.999,0.41,0.67,-0.25,0.00
30.08.2019,12:30:00,168.140,168.200,167.880,167.950,81027,167.711,168.052,168.978,0.37,0.61,-0.24,0.00
30.08.2019,12:45:00,167.910,168.170,167.640,167.990,66448,167.732,168.040,168.960,0.34,0.55,-0.22,0.00
30.08.2019,13:00:00,167.953,168.140,167.740,168.088,65115,167.758,168.049,168.943,0.31,0.50,-0.19,0.00
30.08.2019,13:15:00,168.150,168.180,167.660,167.800,56165,167.761,167.999,167.948,0.27,0.46,-0.19,0.00
30.08.2019,13:30:00,167.760,167.780,167.410,167.681,66282,167.756,167.936,167.791,0.22,0.41,-0.19,0.00
30.08.2019,13:45:00,167.670,167.761,167.290,167.300,87870,167.722,167.809,167.671,0.15,0.36,-0.21,0.00
30.08.2019,14:00:00,167.270,167.640,167.270,167.550,97754,167.709,167.757,167.596,0.11,0.31,-0.20,0.00
30.08.2019,14:15:00,167.560,167.760,167.540,167.696,62456,167.708,167.745,167.639,0.09,0.27,-0.17,0.00
30.08.2019,14:30:00,167.700,167.980,167.620,167.853,86400,167.719,167.766,167.726,0.09,0.23,-0.14,0.00
30.08.2019,14:45:00,167.880,168.000,166.960,167.150,171757,167.677,167.643,167.603,0.03,0.19,-0.16,0.00
30.08.2019,15:00:00,167.150,167.410,166.930,167.220,115001,167.643,167.558,167.491,-0.01,0.15,-0.16,0.00
30.08.2019,15:15:00,167.250,167.330,166.880,167.020,168420,167.597,167.451,167.388,-0.06,0.11,-0.17,0.00
30.08.2019,15:30:00,167.025,167.220,166.780,167.009,141306,167.553,167.362,167.316,-0.10,0.07,-0.16,0.00
30.08.2019,15:45:00,167.040,167.240,166.960,166.960,138533,167.509,167.282,167.274,-0.13,0.03,-0.16,0.00
30.08.2019,16:00:00,166.960,167.550,166.850,167.510,595741,167.509,167.328,167.251,-0.11,0.00,-0.11,0.00
03.09.2019,09:45:00,164.580,165.312,163.570,164.906,641138,167.316,166.843,164.592,-0.30,-0.06,-0.24,0.00
03.09.2019,10:00:00,164.920,165.910,164.370,165.315,331098,167.168,166.538,164.775,-0.41,-0.13,-0.28,0.00
03.09.2019,10:15:00,165.260,165.310,163.790,163.954,546423,166.930,166.021,164.704,-0.61,-0.22,-0.38,0.00
03.09.2019,10:30:00,163.950,164.340,163.463,163.995,267912,166.713,165.616,164.589,-0.75,-0.33,-0.42,0.00
03.09.2019,10:45:00,163.985,164.600,163.300,163.800,324048,166.497,165.253,164.487,-0.86,-0.44,-0.43,0.00
03.09.2019,11:00:00,163.770,164.250,163.370,164.240,212159,166.330,165.050,164.434,-0.91,-0.53,-0.38,0.00
03.09.2019,11:15:00,164.220,164.260,163.252,163.610,350979,166.128,164.762,164.355,-0.99,-0.62,-0.37,0.00
03.09.2019,11:30:00,163.610,164.220,163.540,164.030,194611,165.973,164.616,164.321,-1.00,-0.70,-0.30,0.00
03.09.2019,11:45:00,164.010,164.530,163.940,164.290,236732,165.848,164.551,164.311,-0.98,-0.76,-0.23,0.00
03.09.2019,12:00:00,164.320,164.870,164.130,164.580,184308,165.754,164.556,164.320,-0.93,-0.79,-0.14,0.00
03.09.2019,12:15:00,164.590,164.780,164.350,164.580,93999,165.667,164.561,164.327,-0.88,-0.81,-0.07,0.00
03.09.2019,12:30:00,164.590,164.850,164.420,164.550,61580,165.585,164.559,164.332,-0.84,-0.82,-0.02,0.00
03.09.2019,12:45:00,164.520,164.700,164.380,164.590,86566,165.511,164.565,164.338,-0.79,-0.81,0.02,0.00
03.09.2019,13:00:00,164.590,164.950,164.440,164.500,107387,165.436,164.552,164.346,-0.75,-0.80,0.05,0.00
03.09.2019,13:15:00,164.500,164.680,164.160,164.515,105896,165.368,164.545,164.464,-0.71,-0.78,0.07,0.00
03.09.2019,13:30:00,164.490,164.650,164.240,164.451,88259,165.300,164.526,164.461,-0.67,-0.76,0.09,0.00
03.09.2019,13:45:00,164.440,164.495,163.968,164.132,98977,165.213,164.447,164.393,-0.66,-0.74,0.08,0.00
03.09.2019,14:00:00,164.127,164.160,163.800,163.900,62800,165.116,164.338,164.323,-0.66,-0.72,0.06,0.00
03.09.2019,14:15:00,163.900,164.370,163.850,164.100,79003,165.041,164.290,164.055,-0.64,-0.71,0.06,0.00
03.09.2019,14:30:00,164.080,164.210,163.900,163.957,111084,164.961,164.224,164.044,-0.63,-0.69,0.06,0.00
03.09.2019,14:45:00,163.940,164.080,163.800,163.920,98147,164.883,164.163,164.007,-0.62,-0.68,0.06,0.00
03.09.2019,15:00:00,163.915,164.280,163.710,163.730,149026,164.798,164.076,163.974,-0.61,-0.66,0.05,0.00
03.09.2019,15:15:00,163.725,163.840,163.560,163.665,138653,164.714,163.994,163.907,-0.61,-0.65,0.04,0.00
03.09.2019,15:30:00,163.660,164.090,163.650,164.070,151071,164.666,164.009,163.899,-0.57,-0.64,0.07,0.00
03.09.2019,15:45:00,164.090,164.530,163.970,164.460,183523,164.651,164.099,163.972,-0.50,-0.61,0.11,0.00
03.09.2019,16:00:00,164.470,164.870,164.090,164.160,591266,164.615,164.111,164.140,-0.46,-0.58,0.12,0.00
04.09.2019,09:45:00,166.610,168.805,166.610,168.540,825547,164.905,164.997,167.641,-0.08,-0.48,0.40,0.00
04.09.2019,10:00:00,168.520,169.060,168.110,168.600,306433,165.179,165.718,167.893,0.23,-0.34,0.57,0.00
04.09.2019,10:15:00,168.570,168.950,167.950,168.362,263417,165.415,166.247,168.000,0.45,-0.18,0.63,0.00
04.09.2019,10:30:00,168.330,168.400,167.740,167.815,190427,165.593,166.560,168.009,0.57,-0.03,0.60,0.00
04.09.2019,10:45:00,167.800,168.010,167.570,167.641,144606,165.744,166.776,167.987,0.65,0.11,0.54,0.00
04.09.2019,11:00:00,167.600,167.766,167.430,167.740,101403,165.892,166.969,167.968,0.71,0.23,0.48,0.00
04.09.2019,11:15:00,167.700,168.070,167.650,167.700,106319,166.026,167.115,167.957,0.74,0.33,0.41,0.00
04.09.2019,11:30:00,167.704,167.890,167.340,167.660,131231,166.147,167.224,167.938,0.76,0.42,0.34,0.00
04.09.2019,11:45:00,167.630,168.000,167.570,167.685,98521,166.261,167.316,167.928,0.76,0.49,0.28,0.00
04.09.2019,12:00:00,167.710,167.780,167.440,167.630,55165,166.362,167.379,167.921,0.76,0.54,0.22,0.00
04.09.2019,12:15:00,167.610,167.659,167.388,167.405,61906,166.440,167.384,167.910,0.72,0.58,0.15,0.00
04.09.2019,12:30:00,167.420,167.440,167.130,167.430,104948,166.513,167.393,167.886,0.69,0.60,0.09,0.00
04.09.2019,12:45:00,167.440,167.790,167.390,167.750,102313,166.605,167.465,167.874,0.68,0.62,0.07,0.00
04.09.2019,13:00:00,167.730,168.250,167.610,168.238,116369,166.726,167.619,167.877,0.71,0.63,0.07,0.00
04.09.2019,13:15:00,168.250,168.510,168.200,168.450,123554,166.853,167.786,168.353,0.74,0.65,0.08,0.00
04.09.2019,13:30:00,168.420,168.670,168.335,168.550,98689,166.979,167.938,168.415,0.76,0.68,0.08,0.00
04.09.2019,13:45:00,168.560,168.785,168.510,168.720,85043,167.108,168.095,168.478,0.78,0.70,0.08,0.00
04.09.2019,14:00:00,168.710,168.780,168.370,168.550,85936,167.215,168.186,168.506,0.78,0.71,0.06,0.00
04.09.2019,14:15:00,168.563,168.690,168.210,168.229,91826,167.290,168.194,168.423,0.74,0.72,0.02,0.00
04.09.2019,14:30:00,168.250,168.430,168.120,168.290,99681,167.364,168.214,168.345,0.70,0.71,-0.01,0.00
04.09.2019,14:45:00,168.320,168.558,168.200,168.450,90271,167.444,168.261,168.357,0.68,0.71,-0.03,0.00
04.09.2019,15:00:00,168.460,168.640,168.430,168.430,88771,167.517,168.295,168.389,0.66,0.70,-0.04,0.00
04.09.2019,15:15:00,168.440,168.620,168.370,168.590,101706,167.597,168.354,168.414,0.64,0.69,-0.05,0.00
04.09.2019,15:30:00,168.590,168.770,168.420,168.675,110061,167.677,168.418,168.451,0.63,0.67,-0.05,0.00
04.09.2019,15:45:00,168.690,168.880,168.650,168.800,177381,167.760,168.494,168.522,0.62,0.66,-0.04,0.00
04.09.2019,16:00:00,168.780,168.880,168.550,168.760,483508,167.834,168.548,168.608,0.61,0.65,-0.05,0.00
05.09.2019,09:45:00,172.865,177.170,172.800,177.090,2159667,168.520,170.256,174.981,1.25,0.77,0.48,0.00
05.09.2019,10:00:00,177.070,177.830,176.820,177.120,998281,169.157,171.629,175.686,1.74,0.97,0.78,0.00
05.09.2019,10:15:00,177.150,177.620,176.710,177.280,767747,169.758,172.759,175.980,2.12,1.20,0.93,0.00
05.09.2019,10:30:00,177.260,178.610,177.210,178.570,927959,170.411,173.921,176.349,2.50,1.46,1.04,0.00
05.09.2019,10:45:00,178.580,179.000,178.420,178.690,883648,171.024,174.875,176.707,2.78,1.72,1.05,0.00
05.09.2019,11:00:00,178.690,178.858,178.250,178.400,526371,171.571,175.580,176.862,2.94,1.96,0.97,0.00
05.09.2019,11:15:00,178.400,179.401,178.400,179.170,571943,172.134,176.298,177.028,3.09,2.19,0.90,0.00
05.09.2019,11:30:00,179.210,179.340,178.710,178.820,515688,172.629,176.802,177.168,3.15,2.38,0.77,0.00
05.09.2019,11:45:00,178.790,178.860,178.500,178.670,486951,173.076,177.176,177.263,3.15,2.53,0.61,0.00
05.09.2019,12:00:00,178.670,178.680,177.870,178.280,639390,173.462,177.397,177.347,3.08,2.64,0.43,0.00
05.09.2019,12:15:00,178.260,178.310,177.550,177.870,298681,173.788,177.491,177.369,2.96,2.71,0.25,0.00
05.09.2019,12:30:00,177.850,177.950,177.160,177.250,317144,174.045,177.443,177.375,2.78,2.72,0.06,0.00
05.09.2019,12:45:00,177.280,177.850,176.960,177.750,387171,174.319,177.504,177.379,2.65,2.71,-0.06,0.00
05.09.2019,13:00:00,177.770,178.105,177.760,178.010,234309,174.593,177.606,177.392,2.53,2.67,-0.14,0.00
05.09.2019,13:15:00,178.015,178.250,177.370,177.765,320437,174.828,177.637,177.850,2.40,2.62,-0.22,0.00
05.09.2019,13:30:00,177.750,178.200,177.665,178.145,226507,175.073,177.739,177.887,2.29,2.55,-0.26,0.00
05.09.2019,13:45:00,178.145,178.250,178.010,178.190,163977,175.304,177.829,177.948,2.19,2.48,-0.29,0.00
05.09.2019,14:00:00,178.190,178.590,178.177,178.580,229323,175.547,177.979,178.054,2.11,2.41,-0.29,0.00
05.09.2019,14:15:00,178.600,178.850,178.355,178.711,306208,175.781,178.126,178.629,2.04,2.33,-0.29,0.00
05.09.2019,14:30:00,178.730,178.970,178.570,178.878,241031,176.011,178.276,178.699,1.97,2.26,-0.29,0.00
05.09.2019,14:45:00,178.865,179.000,178.570,178.890,272338,176.224,178.399,178.743,1.90,2.19,-0.29,0.00
05.09.2019,15:00:00,178.887,178.990,178.673,178.673,214917,176.405,178.454,178.756,1.80,2.11,-0.31,0.00
05.09.2019,15:15:00,178.690,179.000,178.660,178.970,349510,176.595,178.557,178.775,1.73,2.03,-0.31,0.00
05.09.2019,15:30:00,178.980,179.560,178.920,179.400,563613,176.803,178.726,178.902,1.69,1.97,-0.28,0.00
05.09.2019,15:45:00,179.410,179.870,179.400,179.640,562012,177.013,178.908,179.054,1.65,1.90,-0.25,0.00
05.09.2019,16:00:00,179.635,179.990,179.320,179.760,1077404,177.217,179.079,179.241,1.62,1.85,-0.23,0.00
06.09.2019,09:45:00,178.800,179.312,177.430,177.910,975594,177.268,178.845,178.363,1.43,1.76,-0.34,0.00
06.09.2019,10:00:00,177.887,179.380,177.230,177.451,503790,177.282,178.566,178.235,1.22,1.65,-0.43,0.00
06.09.2019,10:15:00,177.420,177.810,177.120,177.659,476777,177.310,178.385,178.056,1.06,1.54,-0.47,0.00
06.09.2019,10:30:00,177.630,178.490,177.410,178.220,337830,177.377,178.352,178.039,0.97,1.42,-0.45,0.00
06.09.2019,10:45:00,178.290,178.350,177.820,178.040,138102,177.426,178.289,178.044,0.88,1.31,-0.44,0.00
06.09.2019,11:00:00,178.040,178.380,177.710,177.810,215157,177.455,178.194,178.039,0.77,1.20,-0.43,0.00
06.09.2019,11:15:00,177.809,178.090,177.733,177.900,250395,177.488,178.135,178.026,0.69,1.10,-0.41,0.00
06.09.2019,11:30:00,177.900,178.180,177.820,178.100,112932,177.533,178.128,178.025,0.63,1.01,-0.38,0.00
06.09.2019,11:45:00,178.100,178.550,178.070,178.340,140288,177.593,178.170,178.035,0.60,0.93,-0.33,0.00
06.09.2019,12:00:00,178.340,178.620,178.150,178.305,139445,177.645,178.197,178.049,0.56,0.85,-0.29,0.00
06.09.2019,12:15:00,178.305,178.497,178.040,178.430,141645,177.704,178.244,178.060,0.54,0.79,-0.25,0.00
06.09.2019,12:30:00,178.425,178.600,178.130,178.234,93910,177.743,178.242,178.068,0.50,0.73,-0.23,0.00
06.09.2019,12:45:00,178.250,178.290,177.967,178.120,86420,177.771,178.217,178.070,0.45,0.68,-0.22,0.00
06.09.2019,13:00:00,178.110,178.270,177.780,178.145,174526,177.799,178.203,178.070,0.41,0.62,-0.21,0.00
06.09.2019,13:15:00,178.170,178.620,178.100,178.620,123814,177.859,178.286,178.378,0.41,0.58,-0.17,0.00
06.09.2019,13:30:00,178.640,179.560,178.630,179.507,303390,177.981,178.531,178.879,0.48,0.56,-0.08,0.00
06.09.2019,13:45:00,179.500,180.000,179.491,179.880,345075,178.122,178.800,179.254,0.56,0.56,-0.00,0.00
06.09.2019,14:00:00,179.870,180.840,179.750,180.840,473492,178.323,179.208,179.661,0.69,0.59,0.10,0.00
06.09.2019,14:15:00,180.880,181.090,180.275,180.470,422227,178.482,179.461,180.679,0.76,0.62,0.13,0.00
06.09.2019,14:30:00,180.452,180.550,180.080,180.520,216928,178.633,179.673,180.584,0.80,0.66,0.14,0.00
06.09.2019,14:45:00,180.550,180.640,180.290,180.520,202897,178.773,179.842,180.564,0.83,0.69,0.14,0.00
06.09.2019,15:00:00,180.532,180.534,179.900,180.024,172237,178.866,179.878,180.510,0.80,0.71,0.09,0.00
06.09.2019,15:15:00,180.050,180.180,179.440,179.520,257311,178.914,179.807,180.366,0.73,0.72,0.01,0.00
06.09.2019,15:30:00,179.520,179.530,178.920,178.955,364748,178.917,179.636,180.113,0.62,0.70,-0.08,0.00
06.09.2019,15:45:00,178.963,179.270,178.887,178.910,292654,178.917,179.491,179.945,0.52,0.66,-0.14,0.00
