<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>, <AvgExp>, <AvgExp>, <vwap_reset>, <MACD>, <MACDAvg>, <MACDDiff>, <ZeroLine>
31.07.2018,11:15:00,292.08,294.56,292.00,293.60,141216,291.81,292.16,293.01,0.09,-0.43,0.52,0.00
31.07.2018,11:30:00,293.31,293.85,292.90,293.70,69985,291.95,292.47,293.03,0.23,-0.30,0.53,0.00
31.07.2018,11:45:00,293.54,293.81,292.78,293.37,67067,292.05,292.65,293.05,0.31,-0.18,0.48,0.00
31.07.2018,12:00:00,293.38,295.16,293.38,295.00,110343,292.27,293.12,293.12,0.50,-0.04,0.54,0.00
31.07.2018,12:15:00,295.10,296.83,295.09,296.49,178925,292.58,293.79,293.37,0.76,0.12,0.64,0.00
31.07.2018,12:30:00,296.53,296.75,295.54,296.00,98158,292.84,294.23,293.50,0.91,0.28,0.64,0.00
31.07.2018,12:45:00,296.01,297.15,295.71,297.10,95836,293.15,294.81,293.63,1.11,0.44,0.67,0.00
31.07.2018,13:00:00,297.12,297.51,296.15,297.00,121342,293.44,295.25,293.80,1.25,0.60,0.64,0.00
31.07.2018,13:15:00,297.05,297.36,295.53,295.82,89043,293.61,295.36,296.44,1.25,0.73,0.51,0.00
31.07.2018,13:30:00,295.96,296.21,295.82,295.85,60261,293.78,295.46,296.25,1.23,0.83,0.40,0.00
31.07.2018,13:45:00,295.97,296.20,295.16,296.17,80156,293.96,295.60,296.12,1.23,0.91,0.32,0.00
31.07.2018,14:00:00,296.25,296.63,295.91,296.30,55302,294.13,295.74,296.15,1.23,0.98,0.25,0.00
31.07.2018,14:15:00,296.40,297.13,296.13,296.30,73842,294.29,295.85,296.49,1.21,1.02,0.19,0.00
31.07.2018,14:30:00,296.16,297.60,295.85,297.47,113033,294.53,296.18,296.66,1.28,1.08,0.21,0.00
31.07.2018,14:45:00,297.49,297.79,296.65,296.87,108358,294.70,296.31,296.86,1.27,1.11,0.16,0.00
31.07.2018,15:00:00,296.86,297.45,296.83,297.13,49748,294.88,296.48,296.89,1.27,1.15,0.12,0.00
31.07.2018,15:15:00,297.15,297.15,295.84,295.99,108243,294.96,296.38,296.80,1.16,1.15,0.01,0.00
31.07.2018,15:30:00,295.99,296.84,295.57,296.12,106102,295.05,296.33,296.68,1.08,1.13,-0.06,0.00
31.07.2018,15:45:00,296.14,296.33,295.61,296.03,148901,295.12,296.27,296.54,0.99,1.11,-0.12,0.00
31.07.2018,16:00:00,296.08,298.32,295.74,298.15,440839,295.35,296.64,296.74,1.08,1.10,-0.02,0.00
01.08.2018,09:45:00,297.99,297.99,293.00,295.02,381248,295.32,296.32,296.00,0.89,1.06,-0.17,0.00
01.08.2018,10:00:00,295.21,299.85,294.61,298.72,399732,295.57,296.80,296.56,1.02,1.05,-0.03,0.00
01.08.2018,10:15:00,298.61,303.00,298.40,302.64,465494,296.10,297.97,298.09,1.43,1.13,0.30,0.00
01.08.2018,10:30:00,302.63,302.95,299.20,300.36,319263,296.41,298.45,298.74,1.55,1.21,0.34,0.00
01.08.2018,10:45:00,300.18,300.67,299.21,299.27,156004,296.62,298.61,298.84,1.54,1.28,0.26,0.00
01.08.2018,11:00:00,299.15,301.05,299.02,300.14,176948,296.88,298.92,298.94,1.58,1.34,0.24,0.00
01.08.2018,11:15:00,300.19,300.30,298.80,299.02,116239,297.04,298.94,298.97,1.51,1.37,0.14,0.00
01.08.2018,11:30:00,299.08,299.38,297.26,297.42,147134,297.07,298.63,298.93,1.31,1.36,-0.05,0.00
01.08.2018,11:45:00,297.33,297.35,295.78,296.87,138209,297.06,298.28,298.80,1.09,1.30,-0.21,0.00
01.08.2018,12:00:00,296.83,297.29,296.38,296.78,147425,297.04,297.98,298.68,0.90,1.22,-0.32,0.00
01.08.2018,12:15:00,296.68,297.89,296.35,296.88,123807,297.02,297.76,298.60,0.75,1.13,-0.38,0.00
01.08.2018,12:30:00,297.02,297.02,295.75,295.91,110104,296.94,297.39,298.51,0.55,1.01,-0.47,0.00
01.08.2018,12:45:00,295.93,296.57,295.30,296.16,107804,296.88,297.14,298.41,0.40,0.89,-0.49,0.00
01.08.2018,13:00:00,296.12,297.27,295.96,296.99,88814,296.89,297.11,298.35,0.35,0.78,-0.43,0.00
01.08.2018,13:15:00,297.06,297.77,296.63,296.92,114198,296.89,297.07,297.09,0.30,0.68,-0.39,0.00
01.08.2018,13:30:00,297.08,297.62,296.44,296.56,87627,296.87,296.97,297.02,0.22,0.59,-0.37,0.00
01.08.2018,13:45:00,296.67,296.83,295.75,296.41,112466,296.83,296.86,296.80,0.15,0.50,-0.35,0.00
01.08.2018,14:00:00,296.44,296.57,295.84,296.46,89369,296.81,296.78,296.70,0.10,0.42,-0.32,0.00
01.08.2018,14:15:00,296.16,296.85,296.00,296.66,123660,296.80,296.76,296.42,0.07,0.35,-0.28,0.00
01.08.2018,14:30:00,296.75,297.69,296.45,297.69,172943,296.86,296.94,296.84,0.13,0.31,-0.18,0.00
01.08.2018,14:45:00,297.68,298.84,296.82,297.28,238132,296.89,297.01,297.20,0.15,0.28,-0.13,0.00
01.08.2018,15:00:00,297.10,297.85,296.47,297.85,107720,296.96,297.18,297.22,0.20,0.26,-0.06,0.00
01.08.2018,15:15:00,297.80,300.55,297.80,300.40,272111,297.22,297.82,297.79,0.44,0.30,0.15,0.00
01.08.2018,15:30:00,300.46,303.00,299.80,301.86,401863,297.56,298.63,298.86,0.74,0.39,0.36,0.00
01.08.2018,15:45:00,301.85,301.85,300.90,301.58,285967,297.86,299.22,299.34,0.95,0.50,0.45,0.00
01.08.2018,16:00:00,301.64,302.31,300.50,301.49,658516,298.13,299.67,299.96,1.09,0.62,0.48,0.00
02.08.2018,09:45:00,328.49,329.50,323.16,325.65,2505396,300.17,304.87,326.70,3.12,1.12,2.00,0.00
02.08.2018,10:00:00,325.73,333.96,325.49,331.70,1759410,302.50,310.24,327.74,5.16,1.93,3.23,0.00
02.08.2018,10:15:00,331.73,333.99,329.87,331.16,1225210,304.63,314.42,328.62,6.65,2.87,3.78,0.00
02.08.2018,10:30:00,331.23,331.24,327.54,330.10,752343,306.51,317.56,328.79,7.66,3.83,3.83,0.00
02.08.2018,10:45:00,329.99,332.38,329.28,331.89,475750,308.39,320.42,328.94,8.50,4.76,3.74,0.00
02.08.2018,11:00:00,331.81,332.00,328.78,328.98,346305,309.92,322.13,329.01,8.84,5.58,3.26,0.00
02.08.2018,11:15:00,329.14,330.28,326.56,328.12,454998,311.27,323.33,328.98,8.93,6.25,2.68,0.00
02.08.2018,11:30:00,328.16,331.68,328.15,330.77,383889,312.71,324.82,329.01,9.11,6.82,2.29,0.00
02.08.2018,11:45:00,330.71,331.00,328.59,329.78,240571,313.98,325.81,329.04,9.07,7.27,1.80,0.00
02.08.2018,12:00:00,329.70,331.95,329.10,331.64,230462,315.28,326.98,329.09,9.09,7.63,1.45,0.00
02.08.2018,12:15:00,331.60,335.40,330.71,334.98,731234,316.74,328.58,329.42,9.26,7.96,1.30,0.00
02.08.2018,12:30:00,334.96,337.50,334.66,337.03,691374,318.25,330.27,329.88,9.45,8.26,1.19,0.00
02.08.2018,12:45:00,337.04,338.79,336.48,338.71,528582,319.76,331.96,330.29,9.63,8.53,1.10,0.00
02.08.2018,13:00:00,338.68,339.74,337.20,337.50,446473,321.08,333.07,330.62,9.56,8.74,0.83,0.00
02.08.2018,13:15:00,337.46,339.70,336.61,338.28,400888,322.35,334.11,338.01,9.47,8.88,0.58,0.00
02.08.2018,13:30:00,338.15,341.55,337.87,341.32,526533,323.75,335.55,338.98,9.52,9.01,0.51,0.00
02.08.2018,13:45:00,341.33,343.50,340.50,341.13,511449,325.04,336.67,339.92,9.44,9.10,0.35,0.00
02.08.2018,14:00:00,341.23,344.50,341.23,344.36,544594,326.47,338.21,340.72,9.53,9.19,0.35,0.00
02.08.2018,14:15:00,344.44,345.45,343.13,343.47,470864,327.73,339.26,344.12,9.42,9.23,0.19,0.00
02.08.2018,14:30:00,343.40,343.44,340.06,341.47,496639,328.75,339.70,343.08,9.07,9.20,-0.13,0.00
02.08.2018,14:45:00,341.40,343.47,340.75,341.72,432571,329.71,340.10,342.70,8.71,9.10,-0.39,0.00
02.08.2018,15:00:00,341.84,345.73,341.50,345.70,464988,330.89,341.22,342.94,8.64,9.01,-0.37,0.00
02.08.2018,15:15:00,345.60,346.56,343.64,346.39,538133,332.04,342.26,343.53,8.55,8.92,-0.37,0.00
02.08.2018,15:30:00,346.32,347.37,343.81,344.40,590724,332.96,342.69,343.91,8.22,8.78,-0.56,0.00
02.08.2018,15:45:00,344.36,347.99,343.20,347.91,681225,334.07,343.73,344.27,8.15,8.65,-0.50,0.00
02.08.2018,16:00:00,347.88,349.99,347.79,349.39,1243547,335.20,344.86,345.41,8.12,8.55,-0.43,0.00
03.08.2018,09:45:00,347.81,348.88,342.53,344.04,1308827,335.86,344.70,345.82,7.57,8.35,-0.78,0.00
03.08.2018,10:00:00,344.14,347.94,343.63,344.74,718596,336.51,344.71,345.57,7.12,8.10,-0.99,0.00
03.08.2018,10:15:00,344.61,350.00,343.73,348.40,659031,337.39,345.45,345.84,6.97,7.88,-0.91,0.00
03.08.2018,10:30:00,348.37,353.61,348.37,353.44,1051337,338.58,347.04,347.28,7.18,7.74,-0.56,0.00
03.08.2018,10:45:00,353.49,355.00,350.28,350.70,965721,339.48,347.78,348.32,7.04,7.60,-0.56,0.00
03.08.2018,11:00:00,350.61,351.90,348.31,350.00,582250,340.26,348.22,348.53,6.80,7.44,-0.64,0.00
03.08.2018,11:15:00,350.23,353.27,350.10,352.42,460044,341.16,349.06,348.77,6.72,7.29,-0.57,0.00
03.08.2018,11:30:00,352.38,352.73,348.25,349.14,397256,341.75,349.08,348.89,6.32,7.10,-0.78,0.00
03.08.2018,11:45:00,349.15,349.25,347.35,348.89,337550,342.28,349.04,348.88,5.92,6.86,-0.94,0.00
03.08.2018,12:00:00,348.90,349.82,347.76,348.48,284491,342.74,348.93,348.87,5.50,6.59,-1.09,0.00
03.08.2018,12:15:00,348.46,349.20,346.66,347.69,220532,343.11,348.68,348.84,5.05,6.28,-1.23,0.00
03.08.2018,12:30:00,347.54,349.18,346.96,349.18,165346,343.56,348.78,348.83,4.76,5.98,-1.22,0.00
03.08.2018,12:45:00,349.18,350.39,348.90,350.08,251032,344.04,349.04,348.86,4.55,5.69,-1.15,0.00
03.08.2018,13:00:00,350.04,350.19,348.12,349.65,193696,344.45,349.16,348.87,4.30,5.41,-1.12,0.00
03.08.2018,13:15:00,349.69,350.62,348.70,350.44,237910,344.90,349.42,349.86,4.11,5.15,-1.04,0.00
03.08.2018,13:30:00,350.36,351.43,349.80,351.32,235039,345.37,349.80,350.29,3.99,4.92,-0.93,0.00
03.08.2018,13:45:00,351.33,351.62,349.84,350.56,183096,345.76,349.95,350.44,3.79,4.69,-0.90,0.00
03.08.2018,14:00:00,350.45,351.20,349.93,350.17,184050,346.08,349.99,350.44,3.56,4.47,-0.91,0.00
03.08.2018,14:15:00,350.11,350.37,348.64,349.02,172999,346.30,349.80,349.53,3.25,4.22,-0.98,0.00
03.08.2018,14:30:00,349.10,350.18,348.33,349.71,198324,346.55,349.78,349.43,3.02,3.98,-0.96,0.00
03.08.2018,14:45:00,349.57,350.14,348.85,349.84,136220,346.80,349.79,349.47,2.82,3.75,-0.93,0.00
03.08.2018,15:00:00,349.85,350.48,349.40,349.63,122292,347.01,349.76,349.54,2.61,3.52,-0.91,0.00
03.08.2018,15:15:00,349.61,349.94,349.02,349.42,97684,347.19,349.69,349.54,2.40,3.30,-0.90,0.00
03.08.2018,15:30:00,349.56,349.78,348.29,348.64,219564,347.29,349.48,349.43,2.15,3.07,-0.92,0.00
03.08.2018,15:45:00,348.69,348.69,347.28,347.97,361369,347.34,349.18,349.08,1.87,2.83,-0.96,0.00
03.08.2018,16:00:00,348.00,348.88,347.49,348.30,610420,347.42,349.00,348.79,1.66,2.59,-0.94,0.00
06.08.2018,09:45:00,345.46,350.99,343.74,349.83,690080,347.59,349.17,347.51,1.60,2.39,-0.80,0.00
06.08.2018,10:00:00,350.10,353.40,350.09,352.10,574673,347.93,349.76,349.29,1.71,2.26,-0.55,0.00
06.08.2018,10:15:00,352.19,354.53,351.35,353.69,487023,348.35,350.54,350.30,1.91,2.19,-0.28,0.00
06.08.2018,10:30:00,353.67,354.98,352.06,352.47,452605,348.66,350.93,350.92,1.94,2.14,-0.20,0.00
06.08.2018,10:45:00,352.39,352.39,350.52,350.89,316038,348.82,350.92,351.00,1.82,2.07,-0.25,0.00
06.08.2018,11:00:00,350.94,351.78,349.25,350.41,285006,348.94,350.82,350.95,1.67,1.99,-0.33,0.00
06.08.2018,11:15:00,350.35,350.96,348.71,350.19,207728,349.03,350.69,350.89,1.51,1.90,-0.39,0.00
06.08.2018,11:30:00,350.24,350.35,348.25,348.54,216141,349.00,350.26,350.79,1.24,1.77,-0.53,0.00
06.08.2018,11:45:00,348.51,348.88,347.07,347.99,273920,348.92,349.81,350.58,0.97,1.61,-0.64,0.00
06.08.2018,12:00:00,347.99,348.41,346.40,348.14,223105,348.87,349.47,350.41,0.76,1.44,-0.68,0.00
06.08.2018,12:15:00,348.14,350.08,347.99,349.75,388754,348.93,349.53,350.28,0.71,1.29,-0.58,0.00
06.08.2018,12:30:00,349.76,349.83,348.05,348.56,212899,348.90,349.34,350.21,0.57,1.15,-0.58,0.00
06.08.2018,12:45:00,348.60,349.05,347.92,348.75,121579,348.89,349.22,350.17,0.47,1.01,-0.54,0.00
06.08.2018,13:00:00,348.69,349.64,348.26,349.09,114722,348.91,349.19,350.14,0.41,0.89,-0.48,0.00
06.08.2018,13:15:00,349.05,349.32,348.30,348.46,127939,348.87,349.05,348.78,0.32,0.78,-0.46,0.00
06.08.2018,13:30:00,348.34,349.50,347.80,349.19,92992,348.90,349.07,348.75,0.29,0.68,-0.39,0.00
06.08.2018,13:45:00,349.23,350.17,348.71,349.43,119290,348.94,349.15,348.97,0.29,0.60,-0.31,0.00
06.08.2018,14:00:00,349.51,350.29,349.21,349.51,230616,348.98,349.22,349.24,0.29,0.54,-0.25,0.00
06.08.2018,14:15:00,349.49,349.75,347.64,348.11,116389,348.91,349.00,348.75,0.18,0.47,-0.29,0.00
06.08.2018,14:30:00,348.14,349.05,348.00,348.98,85412,348.92,348.99,348.66,0.15,0.40,-0.25,0.00
06.08.2018,14:45:00,349.00,349.27,348.06,348.43,69687,348.88,348.88,348.67,0.09,0.34,-0.25,0.00
06.08.2018,15:00:00,348.48,348.48,346.55,346.81,143578,348.73,348.47,348.29,-0.09,0.26,-0.34,0.00
06.08.2018,15:15:00,346.79,347.32,346.20,346.80,113120,348.59,348.13,347.97,-0.23,0.16,-0.39,0.00
06.08.2018,15:30:00,346.80,346.85,345.17,345.48,175993,348.36,347.60,347.49,-0.44,0.04,-0.48,0.00
06.08.2018,15:45:00,345.47,345.84,343.11,343.51,345795,348.00,346.78,346.50,-0.76,-0.12,-0.64,0.00
06.08.2018,16:00:00,343.59,343.75,341.82,342.00,475897,347.55,345.83,345.34,-1.12,-0.32,-0.80,0.00
07.08.2018,09:45:00,343.84,345.37,339.15,344.33,745591,347.31,345.53,343.17,-1.21,-0.50,-0.71,0.00
07.08.2018,10:00:00,344.34,344.89,342.17,342.80,318577,346.98,344.98,343.29,-1.38,-0.67,-0.71,0.00
07.08.2018,10:15:00,342.81,345.05,342.55,344.52,299409,346.80,344.89,343.38,-1.36,-0.81,-0.55,0.00
07.08.2018,10:30:00,344.70,346.85,344.29,345.94,354944,346.73,345.10,343.81,-1.22,-0.89,-0.33,0.00
07.08.2018,10:45:00,345.98,346.24,344.39,345.23,164125,346.62,345.13,343.95,-1.15,-0.95,-0.21,0.00
07.08.2018,11:00:00,345.11,345.27,342.26,343.42,243587,346.39,344.78,343.96,-1.23,-1.00,-0.23,0.00
07.08.2018,11:15:00,343.36,344.61,342.85,343.35,85111,346.16,344.50,343.94,-1.29,-1.06,-0.23,0.00
07.08.2018,11:30:00,343.46,343.54,340.45,341.80,163957,345.84,343.96,343.83,-1.44,-1.14,-0.30,0.00
07.08.2018,11:45:00,341.80,342.39,340.71,341.48,151206,345.51,343.46,343.70,-1.56,-1.22,-0.34,0.00
07.08.2018,12:00:00,341.49,342.89,340.97,342.57,112855,345.30,343.28,343.62,-1.56,-1.29,-0.27,0.00
07.08.2018,12:15:00,342.66,343.29,342.03,342.50,74683,345.09,343.13,343.60,-1.54,-1.34,-0.20,0.00
07.08.2018,12:30:00,342.55,356.00,342.18,355.95,1852850,345.89,345.69,345.86,-0.44,-1.16,0.72,0.00
07.08.2018,12:45:00,355.81,359.75,354.67,355.13,1791229,346.58,347.58,348.81,0.37,-0.85,1.22,0.00
07.08.2018,13:00:00,355.11,371.15,355.11,362.25,4115939,347.74,350.51,353.56,1.56,-0.37,1.93,0.00
07.08.2018,13:15:00,362.15,368.78,358.60,366.17,2070604,349.10,353.64,363.93,2.79,0.26,2.53,0.00
07.08.2018,13:30:00,366.19,366.83,358.12,360.34,1440700,349.94,354.98,363.49,3.26,0.86,2.40,0.00
07.08.2018,13:45:00,360.37,363.63,358.51,362.62,1054107,350.88,356.51,362.98,3.77,1.44,2.33,0.00
07.08.2018,14:00:00,362.68,368.65,361.61,364.68,1590228,351.90,358.14,363.35,4.29,2.01,2.28,0.00
07.08.2018,14:15:00,364.78,370.00,363.21,367.25,1234060,353.04,359.97,366.31,4.85,2.58,2.27,0.00
07.08.2018,16:00:00,370.00,387.46,366.06,379.58,6707945,355.00,363.89,374.30,6.23,3.31,2.92,0.00
08.08.2018,09:45:00,368.80,376.95,367.12,376.30,3091985,356.58,366.37,372.29,6.97,4.04,2.93,0.00
08.08.2018,10:00:00,376.30,378.24,375.74,377.10,1675520,358.10,368.52,373.89,7.53,4.74,2.79,0.00
08.08.2018,10:15:00,377.19,382.64,376.30,379.81,1569861,359.71,370.78,375.15,8.10,5.41,2.69,0.00
08.08.2018,10:30:00,379.83,380.24,372.85,376.47,1616070,360.95,371.91,375.60,8.20,5.97,2.23,0.00
08.08.2018,10:45:00,376.40,377.25,373.75,374.31,579279,361.94,372.39,375.59,8.00,6.37,1.63,0.00
08.08.2018,11:00:00,374.59,379.70,374.33,378.15,635390,363.14,373.54,375.66,8.06,6.71,1.35,0.00
08.08.2018,11:15:00,378.29,378.50,375.63,378.27,433176,364.26,374.49,375.76,8.03,6.98,1.05,0.00
08.08.2018,11:30:00,378.34,378.34,373.04,374.00,625270,364.98,374.39,375.77,7.57,7.09,0.48,0.00
08.08.2018,11:45:00,374.17,375.68,373.50,374.17,273076,365.66,374.35,375.73,7.14,7.10,0.04,0.00
08.08.2018,12:00:00,374.17,374.70,371.25,373.40,474257,366.24,374.16,375.63,6.66,7.01,-0.36,0.00
08.08.2018,12:15:00,373.25,373.39,369.77,371.13,499052,366.60,373.55,375.47,6.02,6.82,-0.79,0.00
08.08.2018,12:30:00,371.26,372.72,369.03,370.28,482848,366.87,372.90,375.28,5.39,6.53,-1.14,0.00
08.08.2018,12:45:00,370.31,372.30,370.26,371.75,401704,367.23,372.67,375.14,4.95,6.22,-1.26,0.00
08.08.2018,13:00:00,371.83,372.51,370.78,371.90,230926,367.58,372.51,375.08,4.56,5.88,-1.32,0.00
08.08.2018,13:15:00,371.76,374.46,370.82,374.02,340793,368.06,372.82,372.76,4.37,5.58,-1.21,0.00
08.08.2018,13:30:00,374.05,375.75,373.15,373.67,412172,368.47,372.99,373.53,4.15,5.30,-1.15,0.00
08.08.2018,13:45:00,373.59,374.46,373.05,373.82,185800,368.87,373.15,373.57,3.94,5.02,-1.09,0.00
08.08.2018,14:00:00,373.77,374.72,372.88,374.53,229171,369.29,373.43,373.65,3.78,4.78,-0.99,0.00
08.08.2018,14:15:00,374.43,374.53,370.20,372.75,608210,369.54,373.29,372.98,3.48,4.52,-1.04,0.00
08.08.2018,14:30:00,372.90,375.67,372.78,374.88,452206,369.94,373.61,373.44,3.37,4.29,-0.92,0.00
08.08.2018,14:45:00,374.85,375.15,373.54,374.86,220314,370.30,373.86,373.64,3.24,4.08,-0.84,0.00
08.08.2018,15:00:00,374.80,375.05,373.64,374.41,198488,370.61,373.97,373.75,3.07,3.88,-0.81,0.00
08.08.2018,15:15:00,374.41,374.52,373.21,374.20,144013,370.87,374.02,373.78,2.89,3.68,-0.79,0.00
08.08.2018,15:30:00,374.24,374.46,371.80,372.33,263190,370.98,373.68,373.70,2.56,3.45,-0.90,0.00
08.08.2018,15:45:00,372.34,373.09,369.03,370.71,686860,370.96,373.09,373.06,2.14,3.19,-1.05,0.00
08.08.2018,16:00:00,370.70,372.19,367.69,370.38,1281086,370.92,372.54,372.12,1.77,2.91,-1.14,0.00
09.08.2018,09:45:00,365.83,367.01,359.31,361.25,1304806,370.20,370.29,363.35,0.72,2.47,-1.75,0.00
09.08.2018,10:00:00,361.25,362.94,358.50,359.52,804479,369.41,368.13,362.28,-0.24,1.93,-2.17,0.00
09.08.2018,10:15:00,359.26,361.69,358.78,360.52,536458,368.75,366.61,361.83,-0.91,1.36,-2.27,0.00
09.08.2018,10:30:00,360.52,360.90,359.16,359.99,356134,368.10,365.29,361.63,-1.47,0.79,-2.26,0.00
09.08.2018,10:45:00,359.83,362.00,359.10,360.84,333226,367.57,364.40,361.51,-1.82,0.27,-2.09,0.00
09.08.2018,11:00:00,360.66,360.80,358.70,359.06,393444,366.94,363.33,361.33,-2.22,-0.23,-1.99,0.00
09.08.2018,11:15:00,359.08,359.61,355.05,355.71,760840,366.10,361.81,360.66,-2.78,-0.74,-2.04,0.00
09.08.2018,11:30:00,355.77,357.20,354.47,357.18,552993,365.44,360.88,360.17,-3.06,-1.20,-1.86,0.00
09.08.2018,11:45:00,357.06,358.60,355.54,357.90,393913,364.88,360.28,359.96,-3.19,-1.60,-1.59,0.00
09.08.2018,12:00:00,357.94,358.58,355.74,355.95,256424,364.22,359.42,359.83,-3.41,-1.96,-1.45,0.00
09.08.2018,12:15:00,356.07,356.70,354.21,354.39,414942,363.49,358.41,359.52,-3.67,-2.30,-1.37,0.00
09.08.2018,12:30:00,354.40,355.30,353.50,354.17,346594,362.80,357.56,359.24,-3.85,-2.61,-1.24,0.00
09.08.2018,12:45:00,354.34,355.40,353.33,355.31,269953,362.25,357.11,359.06,-3.86,-2.86,-0.99,0.00
09.08.2018,13:00:00,355.06,355.92,353.47,353.54,343685,361.60,356.40,358.83,-3.96,-3.08,-0.88,0.00
09.08.2018,13:15:00,353.63,354.17,352.50,353.57,356314,361.01,355.83,353.47,-3.99,-3.26,-0.73,0.00
09.08.2018,13:30:00,353.54,354.20,353.06,353.58,219941,360.46,355.38,353.52,-3.97,-3.40,-0.56,0.00
09.08.2018,13:45:00,353.63,353.81,351.75,351.89,287957,359.82,354.68,353.27,-4.04,-3.53,-0.51,0.00
09.08.2018,14:00:00,352.00,352.57,350.36,351.62,394332,359.22,354.07,352.76,-4.07,-3.64,-0.43,0.00
09.08.2018,14:15:00,351.62,351.74,349.58,350.34,558201,358.56,353.32,350.82,-4.16,-3.74,-0.41,0.00
09.08.2018,14:30:00,350.30,351.14,345.73,346.83,845187,357.69,352.03,349.42,-4.45,-3.88,-0.57,0.00
09.08.2018,14:45:00,346.87,349.77,346.57,348.96,497345,357.04,351.41,349.06,-4.46,-4.00,-0.46,0.00
09.08.2018,15:00:00,349.02,352.60,349.02,350.69,532874,356.57,351.27,349.34,-4.28,-4.06,-0.23,0.00
09.08.2018,15:15:00,350.79,350.79,348.75,350.31,332159,356.11,351.08,349.44,-4.12,-4.07,-0.05,0.00
09.08.2018,15:30:00,350.20,353.22,350.00,351.45,394042,355.76,351.15,349.66,-3.86,-4.03,0.17,0.00
09.08.2018,15:45:00,351.47,351.58,349.38,349.68,319354,355.31,350.86,349.74,-3.75,-3.97,0.22,0.00
09.08.2018,16:00:00,349.68,353.18,349.50,352.26,712193,355.09,351.14,349.98,-3.42,-3.86,0.44,0.00
10.08.2018,09:45:00,354.00,354.20,346.00,351.34,936245,354.81,351.18,351.38,-3.19,-3.73,0.54,0.00
10.08.2018,10:00:00,351.42,352.28,348.80,349.97,374222,354.45,350.94,351.17,-3.09,-3.60,0.51,0.00
10.08.2018,10:15:00,349.87,350.78,348.50,350.22,263721,354.14,350.79,350.94,-2.95,-3.47,0.52,0.00
10.08.2018,10:30:00,350.18,352.00,349.11,349.67,356662,353.81,350.57,350.81,-2.85,-3.35,0.49,0.00
10.08.2018,10:45:00,349.62,350.20,348.28,349.61,248221,353.50,350.38,350.66,-2.75,-3.23,0.48,0.00
10.08.2018,11:00:00,349.54,350.04,348.74,349.44,136881,353.20,350.19,350.58,-2.65,-3.11,0.46,0.00
10.08.2018,11:15:00,349.53,350.83,348.75,350.83,230841,353.02,350.32,350.53,-2.43,-2.97,0.54,0.00
10.08.2018,11:30:00,350.91,354.17,350.60,353.34,355140,353.04,350.92,350.74,-2.03,-2.79,0.76,0.00
10.08.2018,11:45:00,353.20,358.33,353.20,357.57,754419,353.38,352.25,351.74,-1.36,-2.50,1.14,0.00
10.08.2018,12:00:00,357.47,357.90,355.15,355.99,255028,353.57,353.00,352.06,-0.94,-2.19,1.25,0.00
10.08.2018,12:15:00,355.94,357.66,355.13,357.44,230240,353.86,353.89,352.31,-0.49,-1.85,1.36,0.00
10.08.2018,12:30:00,357.49,359.28,356.78,357.36,458411,354.12,354.58,352.85,-0.13,-1.50,1.37,0.00
10.08.2018,12:45:00,357.23,357.68,355.59,355.85,223299,354.25,354.84,353.02,0.03,-1.20,1.22,0.00
10.08.2018,13:00:00,355.70,355.75,352.89,354.31,322657,354.25,354.73,353.12,0.03,-0.95,0.98,0.00
10.08.2018,13:15:00,354.38,356.30,354.00,355.38,207788,354.33,354.86,355.01,0.11,-0.74,0.85,0.00
10.08.2018,13:30:00,355.34,355.79,354.62,355.00,99591,354.38,354.89,355.07,0.15,-0.56,0.71,0.00
10.08.2018,13:45:00,355.10,355.11,353.52,353.60,131198,354.33,354.63,354.85,0.06,-0.44,0.50,0.00
10.08.2018,14:00:00,353.54,354.33,353.07,353.68,122379,354.28,354.44,354.59,0.00,-0.35,0.35,0.00
10.08.2018,14:15:00,353.68,355.75,353.68,355.49,306010,354.37,354.65,354.65,0.10,-0.26,0.36,0.00
10.08.2018,14:30:00,355.49,355.61,354.58,355.22,112246,354.43,354.76,354.80,0.15,-0.18,0.33,0.00
10.08.2018,14:45:00,355.19,356.90,354.73,356.81,186900,354.61,355.17,355.15,0.32,-0.08,0.40,0.00
10.08.2018,15:00:00,356.82,360.00,351.25,353.00,940170,354.49,354.74,355.22,0.14,-0.03,0.18,0.00
10.08.2018,15:15:00,352.82,355.00,351.28,353.76,581892,354.43,354.54,354.67,0.06,-0.02,0.08,0.00
10.08.2018,15:30:00,353.52,355.36,353.30,353.67,309359,354.38,354.37,354.58,-0.01,-0.01,0.00,0.00
10.08.2018,15:45:00,353.61,354.36,352.35,353.31,213747,354.30,354.16,354.49,-0.09,-0.03,-0.06,0.00
10.08.2018,16:00:00,353.16,356.71,352.87,355.53,545149,354.39,354.43,354.50,0.02,-0.02,0.04,0.00
13.08.2018,09:45:00,361.13,363.19,356.30,357.60,1348455,354.63,355.07,359.55,0.27,0.04,0.23,0.00
13.08.2018,10:00:00,357.31,359.60,355.50,356.45,668463,354.76,355.34,358.78,0.38,0.11,0.27,0.00
13.08.2018,10:15:00,356.31,357.76,355.02,355.80,307124,354.84,355.43,358.44,0.40,0.16,0.24,0.00
13.08.2018,10:30:00,356.00,357.71,353.30,353.61,360564,354.75,355.07,358.00,0.24,0.18,0.06,0.00
13.08.2018,10:45:00,353.84,355.98,353.56,355.20,225555,354.78,355.10,357.74,0.24,0.19,0.05,0.00
